,debt_to_income
6091,0.23639119297214992
6092,0.2363910074467377
6093,0.23639097599918787
6094,0.2353416539894961
6095,0.23534173063565875
6096,0.23639117625366016
6097,0.23534167085828256
6098,0.0
6099,0.0026062737359564287
6100,0.23639128931179001
6101,0.0
6102,0.0
6103,0.23534171394258915
6104,0.23639107482625066
6105,0.23639100734877525
6106,0.0
6107,0.2425484797611831
6108,0.0025915040277373147
6109,0.23534173264276478
6110,0.23534183634306852
6111,0.23474678705360832
6112,0.0
6113,0.2347467464960092
6114,0.0
6115,0.0
6116,0.0
6117,0.0
6118,0.0
6119,0.0
6120,0.23534176791963182
6121,0.0
6122,0.0
6123,0.2390709013567624
6124,0.0
6125,0.23639100481358458
6126,0.23639119731285219
6127,0.2363912090646885
6128,0.0
6129,0.0
6130,0.23474679904983387
6131,0.0
6132,0.2363911568121322
6133,0.0
6134,0.23639096180214972
6135,0.0
6136,0.0
6137,0.0
6138,0.0
6139,0.0
6140,0.0
6141,0.23534171729963585
6142,0.0
6143,0.0
6144,0.23534168375975675
6145,0.2347467303218232
6146,0.0
6147,0.0
6148,0.0
6149,0.23534167685948992
6150,0.0
6151,0.0
6152,0.0
6153,0.0
6154,0.05303058541867587
6155,0.23639097211437085
6156,0.0
6157,0.2347467564887746
6158,0.23639098964109834
6159,0.23639123302823015
6160,0.235341704949295
6161,0.0
6162,0.0
6163,0.0
6164,0.2347467165338589
6165,0.23474675648877472
6166,0.0
6167,0.23534166273090742
6168,0.0
6169,0.0
6170,0.0
6171,0.0
6172,0.0
6173,0.23639107608384946
6174,0.0
6175,0.23534176670570103
6176,0.0
6177,0.23534166228276243
6178,0.25524083223743155
6179,0.23474674551473657
6180,0.236391150008129
6181,0.2363910922144337
6182,0.004844450212851004
6183,0.007577810230974926
6184,0.0
6185,0.0
6186,0.23474672974854466
6187,0.0
6188,0.0
6189,0.0
6190,0.0
6191,0.0
6192,0.008263211779396751
6193,0.0
6194,0.0
6195,0.0
6196,0.0
6197,0.0
6198,0.0
6199,0.0
6200,0.0
6201,0.003410547167741701
6202,0.23534168949332604
6203,0.0
6204,0.0
6205,0.23534179043070275
6206,0.0
6207,0.23639124101586567
6208,0.0
6209,0.0
6210,0.0
6211,0.23639103033709954
6212,0.2363912633185796
6213,0.23639121943010286
6214,0.0
6215,0.23639106905174348
6216,0.0
6217,0.23639101532687307
6218,0.2347467170193425
6219,0.23474678330445925
6220,0.23658614354378588
6221,0.0
6222,0.0
6223,0.0
6224,0.0
6225,0.0
6226,0.0
6227,0.0
6228,0.0
6229,0.0
6230,0.0
6231,0.0
6232,0.0
6233,0.23474676913356654
6234,0.006266299204971974
6235,0.23639103174862885
6236,0.23639090004579666
6237,0.2353418275174321
6238,0.0
6239,0.2538340742153048
6240,0.011529283730337849
6241,0.032702938551004
6242,0.2363910917290224
6243,0.0
6244,0.0
6245,0.004027975436542032
6246,0.0
6247,0.2347467564887746
6248,0.01991129394470966
6249,0.23639116020915066
6250,0.2347467159203217
6251,0.23534169882277992
6252,0.0
6253,0.2363911798780627
6254,0.0
6255,0.23639101233268445
6256,0.23474672938166807
6257,0.23534173253878155
6258,0.006558058712936359
6259,0.0
6260,0.0
6261,0.23639114651953885
6262,0.25111034500649726
6263,0.23474676766640437
6264,0.0
6265,0.0
6266,0.0
6267,0.0
6268,0.0
6269,0.0
6270,0.0
6271,0.23639098903430483
6272,0.23639099528591564
6273,0.0
6274,0.0
6275,0.0
6276,0.0
6277,0.0
6278,0.23474672385560247
6279,0.0
6280,0.0
6281,0.0
6282,0.23639098779860457
6283,0.23534184264069877
6284,0.0
6285,0.23534178071984152
6286,0.0
6287,0.0
6288,0.0
6289,0.0
6290,0.2363911502476841
6291,0.23534174908594716
6292,0.23534181184593939
6293,0.0
6294,0.23534180297554527
6295,0.0
6296,0.0
6297,0.011241175088178231
6298,0.0
6299,0.0
6300,0.0
6301,0.23639112178006172
6302,0.0
6303,0.0
6304,0.0
6305,0.0
6306,0.0015591306692529028
6307,0.0
6308,0.0
6309,0.23534168599944147
6310,0.013820418809849301
6311,0.23639114864882937
6312,0.0
6313,0.0
6314,0.23639101938201135
6315,0.0
6316,0.0
6317,0.2353418075852111
6318,0.23534180436579824
6319,0.2353418309945735
6320,0.23639112178006172
6321,0.23474672960185589
6322,0.0
6323,0.0
6324,0.23534174908594718
6325,0.03403998881213472
6326,0.0
6327,0.0
6328,0.0
6329,0.0
6330,0.0
6331,0.0
6332,0.0
6333,0.003481854528380923
6334,0.0
6335,0.23639104929081775
6336,0.0
6337,0.23854139655505546
6338,0.0
6339,0.0
6340,0.0
6341,0.236390974233047
6342,0.0
6343,0.0
6344,0.24319327261083734
6345,0.0
6346,0.2363910256062973
6347,0.0
6348,0.23639114807034087
6349,0.23474672658987483
6350,0.0
6351,0.0
6352,0.23639121997496543
6353,0.0
6354,0.0
6355,0.0
6356,0.0
6357,0.0
6358,0.006095223073588457
6359,0.0
6360,0.0
6361,0.0
6362,0.0
6363,0.0
6364,0.0
6365,0.235341777878229
6366,0.23639105576747987
6367,0.2429942863721537
6368,0.0
6369,0.0
6370,0.0
6371,0.0
6372,0.0
6373,0.0
6374,0.0
6375,0.23474674517108043
6376,0.0
6377,0.0
6378,0.0
6379,0.0
6380,0.005866125033578061
6381,0.0
6382,0.0
6383,0.0
6384,0.23474670676807613
6385,0.0
6386,0.23639119728052557
6387,0.0
6388,0.0
6389,0.23880548401687213
6390,0.23474677994023563
6391,0.0
6392,0.0
6393,0.2487691463882605
6394,0.0
6395,0.0
6396,0.23639100795651996
6397,0.0
6398,0.0
6399,0.0
6400,0.0
6401,0.23474677907848918
6402,0.0
6403,0.0
6404,0.0
6405,0.029597826693693152
6406,0.0
6407,0.2363910954126649
6408,0.0
6409,0.0
6410,0.0
6411,0.0
6412,0.0
6413,0.23639101033873672
6414,0.0
6415,0.0
6416,0.23474679210449767
6417,0.23534173400381544
6418,0.28653447866382903
6419,0.23474680280051508
6420,0.0
6421,0.0
6422,0.31090416083300515
6423,0.0
6424,0.0
6425,0.0
6426,0.0
6427,0.0
6428,0.2353417816000038
6429,0.2353417647294272
6430,0.0
6431,0.23534171484590855
6432,0.0
6433,0.0
6434,0.0
6435,0.0
6436,0.0
6437,0.23534182705656248
6438,0.0
6439,0.0
6440,0.0
6441,0.2363913037644136
6442,0.0
6443,0.0
6444,0.2353416962045696
6445,0.2923245865691394
6446,0.2363911217800618
6447,0.0
6448,0.2363911626451695
6449,0.23474672711536276
6450,0.0
6451,0.0
6452,0.0
6453,0.0
6454,0.23639114620580748
6455,0.0
6456,0.2363910484222806
6457,0.23639098262831773
6458,0.0
6459,0.23534171452604313
6460,0.0
6461,0.0
6462,0.0
6463,0.0
6464,0.0025993760908652706
6465,0.23534167369573292
6466,0.0
6467,0.0
6468,0.0
6469,0.0
6470,0.0
6471,0.0
6472,0.0
6473,0.23639102022007716
6474,0.23474676944137818
6475,0.0
6476,0.23639108427046834
6477,0.0
6478,0.23474669466940434
6479,0.0
6480,0.2347467445767596
6481,0.0
6482,0.0
6483,0.0
6484,0.2363909679883274
6485,0.23639112178006172
6486,0.0
6487,0.0
6488,0.0023183609127209823
6489,0.0
6490,0.23639109384713006
6491,0.23639117755321817
6492,0.23639120740516176
6493,0.2353418103465142
6494,0.23639107662667447
6495,0.0
6496,0.23639104895651789
6497,0.23639117370312615
6498,0.0
6499,0.0
6500,0.23474676768002475
6501,0.0
6502,0.0
6503,0.0021916274236010213
6504,0.23534179769983957
6505,0.0
6506,0.0
6507,0.0
6508,0.0
6509,0.0
6510,0.0
6511,0.2363913031674525
6512,0.0
6513,0.0
6514,0.0
6515,0.0
6516,0.046465769319969576
6517,0.0
6518,0.0
6519,0.0033779800640550413
6520,0.0
6521,0.23639103217045743
6522,0.0
6523,0.0
6524,0.0
6525,0.04811046959055979
6526,0.23534182470701084
6527,0.0
6528,0.23534169833042162
6529,0.0
6530,0.23474676722895688
6531,0.0
6532,0.23534172979801296
6533,0.23639124934838637
6534,0.2386023710240284
6535,0.0
6536,0.0
6537,0.0
6538,0.0
6539,0.0
6540,0.23639126030287594
6541,0.0
6542,0.0
6543,0.0
6544,0.0
6545,0.04195597205106246
6546,0.0
6547,0.23639109717687623
6548,0.0
6549,0.0
6550,0.23639112178006177
6551,0.0
6552,0.0
6553,0.23639102820015678
6554,0.0
6555,0.23534179035284025
6556,0.02025564102478156
6557,0.23534171939859688
6558,0.0
6559,0.0
6560,0.0
6561,0.0
6562,0.2347467346004876
6563,0.0
6564,0.2835379659982122
6565,0.04421918750205529
6566,0.0
6567,0.0
6568,0.0
6569,0.0
6570,0.0
6571,0.0
6572,0.0
6573,0.0
6574,0.0
6575,0.0
6576,0.0
6577,0.0
6578,0.23639115712483671
6579,0.0
6580,0.0
6581,0.003417896993583193
6582,0.0
6583,0.0
6584,0.0
6585,0.25492189132910564
6586,0.23639115060013205
6587,0.0
6588,0.0
6589,0.0
6590,0.0
6591,0.0
6592,0.0013375249985547117
6593,0.23639112178006175
6594,0.0
6595,0.015326643758392672
6596,0.0
6597,0.0
6598,0.0
6599,0.0
6600,0.23534174908594718
6601,0.0
6602,0.2363911551197165
6603,0.0
6604,0.23534173341357068
6605,0.0
6606,0.0
6607,0.30838396325830403
6608,0.2363908655320232
6609,0.23639112178006175
6610,0.029444050201713652
6611,0.0
6612,0.0
6613,0.0
6614,0.0
6615,0.23534184830374927
6616,0.0
6617,0.0
6618,0.0
6619,0.0
6620,0.011811640986216367
6621,0.0
6622,0.2353416652570499
6623,0.0
6624,0.23749822177442753
6625,0.0
6626,0.0
6627,0.0
6628,0.0
6629,0.23534171568938744
6630,0.0
6631,0.0
6632,0.0
6633,0.0
6634,0.0
6635,0.23646247168704712
6636,0.017727679788524308
6637,0.23534179902659333
6638,0.0
6639,0.0
6640,0.0
6641,0.0
6642,0.0
6643,0.23639103033391592
6644,0.0
6645,0.0
6646,0.0
6647,0.0
6648,0.0
6649,0.0
6650,0.0
6651,0.0
6652,0.0
6653,0.0
6654,0.0
6655,0.0
6656,0.0
6657,0.0
6658,0.23639100027912877
6659,0.0
6660,0.0
6661,0.0
6662,0.0
6663,0.0
6664,0.0
6665,0.23534180041156164
6666,0.0
6667,0.2353417309341181
6668,0.0
6669,0.0
6670,0.0
6671,0.0
6672,0.23474674407878496
6673,0.0
6674,0.0
6675,0.0
6676,0.0
6677,0.0
6678,0.009515702683390827
6679,0.0
6680,0.24180628352648192
6681,0.04023551758291259
6682,0.2353418464134712
6683,0.0
6684,0.0
6685,0.0
6686,0.0
6687,0.23639136354439585
6688,0.0
6689,0.0
6690,0.0
6691,0.2363913176620126
6692,0.0
6693,0.23534168702850286
6694,0.0
6695,0.0
6696,0.0
6697,0.2363911884150226
6698,0.0
6699,0.0
6700,0.23639099299874058
6701,0.02960634296853984
6702,0.014445770762952568
6703,0.0
6704,0.0
6705,0.0
6706,0.23534164031076168
6707,0.0
6708,0.23534179068193686
6709,0.0
6710,0.0
6711,0.0
6712,0.236391223886065
6713,0.23639115166463417
6714,0.0
6715,0.23639109444007503
6716,0.0
6717,0.0
6718,0.23639127786928676
6719,0.0
6720,0.0
6721,0.0
6722,0.0
6723,0.0
6724,0.0
6725,0.01140471575978295
6726,0.0
6727,0.0
6728,0.0
6729,0.0
6730,0.23534171991859734
6731,0.0
6732,0.23639112178006172
6733,0.23639112178006175
6734,0.0
6735,0.23534181409480434
6736,0.0
6737,0.2821963485592215
6738,0.2347467201046521
6739,0.0014310800746227086
6740,0.24051869763836253
6741,0.23639117135968282
6742,0.0
6743,0.0
6744,0.24488532226737877
6745,0.0
6746,0.0
6747,0.0
6748,0.0
6749,0.2353417695466058
6750,0.0
6751,0.23474672232222837
6752,0.23534169882696623
6753,0.0033198675925646265
6754,0.0
6755,0.0
6756,0.0
6757,0.23639112178006172
6758,0.23474670478709259
6759,0.0
6760,0.23534176949927355
6761,0.035936384764627856
6762,0.0
6763,0.0006750342063828821
6764,0.23474680138238901
6765,0.0
6766,0.2735927750996648
6767,0.0
6768,0.0
6769,0.0
6770,0.0
6771,0.23639112178006172
6772,0.06858434265038883
6773,0.0
6774,0.0
6775,0.2353418209405053
6776,0.23474673554718523
6777,0.24523698130356894
6778,0.0
6779,0.0
6780,0.23474672334107238
6781,0.2377202679271923
6782,0.0
6783,0.0
6784,0.0
6785,0.0
6786,0.23534168242088124
6787,0.0
6788,0.235341706217278
6789,0.23474680853338709
6790,0.0
6791,0.0
6792,0.0
6793,0.23656520543795326
6794,0.0
6795,0.0
6796,0.0
6797,0.29839906960993684
6798,0.0
6799,0.2363910848597612
6800,0.0
6801,0.0
6802,0.0
6803,0.0
6804,0.2347467447888362
6805,0.0
6806,0.0
6807,0.0
6808,0.2347467697934882
6809,0.23474675648877458
6810,0.007173653588785214
6811,0.24454663187023098
6812,0.23474674376950327
6813,0.23639118586155614
6814,0.0
6815,0.23534182214913407
6816,0.0
6817,0.0
6818,0.0
6819,0.0
6820,0.23474680831043462
6821,0.235341793121325
6822,0.0
6823,0.0
6824,0.0
6825,0.0
6826,0.23534174908594713
6827,0.2363912429325614
6828,0.2412058667185069
6829,0.0
6830,0.23534174908594713
6831,0.23639109752158455
6832,0.0
6833,0.0
6834,0.0
6835,0.0
6836,0.0
6837,0.28263770465755805
6838,0.0
6839,0.0
6840,0.0
6841,0.30376301142763584
6842,0.0
6843,0.0
6844,0.0
6845,0.23534176895042078
6846,0.0
6847,0.0
6848,0.2353416841063835
6849,0.23639100715512495
6850,0.0
6851,0.0
6852,0.0
6853,0.0
6854,0.009065448619044658
6855,0.0
6856,0.0
6857,0.0
6858,0.0
6859,0.0
6860,0.23639121064359275
6861,0.008543402571585423
6862,0.23474674304114043
6863,0.0
6864,0.23639122397280166
6865,0.0
6866,0.0
6867,0.0
6868,0.23534180618667846
6869,0.23474670916941903
6870,0.0
6871,0.0
6872,0.236391031646331
6873,0.23639094989437304
6874,0.0
6875,0.0
6876,0.2363912184133927
6877,0.24436806833108785
6878,0.03012702210493645
6879,0.2398594827195508
6880,0.23639099172940842
6881,0.0
6882,0.0
6883,0.0
6884,0.236391174783934
6885,0.0
6886,0.025420761139308187
6887,0.2353416708376828
6888,0.23534167296414252
6889,0.0
6890,0.0
6891,0.23639094810047168
6892,0.2347467357751358
6893,0.0
6894,0.0
6895,0.0
6896,0.0
6897,0.2347467267488142
6898,0.0
6899,0.0
6900,0.0
6901,0.0
6902,0.2353417666070418
6903,0.23639120422360788
6904,0.0
6905,0.23474680663313396
6906,0.23639126071932393
6907,0.0
6908,0.23639121513599057
6909,0.004485941042838978
6910,0.0
6911,0.0
6912,0.0
6913,0.24147049140212642
6914,0.0
6915,0.0
6916,0.23639103132661743
6917,0.0327226938899788
6918,0.23534182002064488
6919,0.0
6920,0.0
6921,0.0
6922,0.0
6923,0.0
6924,0.0
6925,0.2363912935567101
6926,0.0
6927,0.0
6928,0.005512480214719852
6929,0.0
6930,0.23639108614040286
6931,0.23639109207432896
6932,0.0
6933,0.007244398137057402
6934,0.2363910621516029
6935,0.010405477203050637
6936,0.0
6937,0.0
6938,0.0
6939,0.23639105850969552
6940,0.23534178841471753
6941,0.004875388933057734
6942,0.23474681293542773
6943,0.2363911217800617
6944,0.0
6945,0.23534173085442922
6946,0.24522829703250412
6947,0.23639107532685566
6948,0.23474674329084205
6949,0.0
6950,0.23534167981988
6951,0.0
6952,0.0
6953,0.0
6954,0.010642722665228812
6955,0.0
6956,0.23639121353356923
6957,0.0
6958,0.0
6959,0.0
6960,0.0
6961,0.23534181103491636
6962,0.0
6963,0.0
6964,0.0
6965,0.23639125706777023
6966,0.0
6967,0.0
6968,0.0
6969,0.2353417638093836
6970,0.23639128664639703
6971,0.0
6972,0.001477257607516404
6973,0.2353417978527572
6974,0.0
6975,0.23534169082656406
6976,0.0
6977,0.0
6978,0.0
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6983,0.00942770318649523
6984,0.0
6985,0.0
6986,0.23639117233852966
6987,0.2353417791449214
6988,0.0
6989,0.0
6990,0.23534166825411798
6991,0.2363910859527538
6992,0.0
6993,0.2347467162754799
6994,0.2363910611763705
6995,0.0
6996,0.0
6997,0.23474673236499072
6998,0.23639117671872448
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.0
7007,0.2353416904617183
7008,0.23474678177908193
7009,0.0
7010,0.013758168855650552
7011,0.0
7012,0.0
7013,0.0
7014,0.0
7015,0.0
7016,0.0
7017,0.23639087449064827
7018,0.0
7019,0.0
7020,0.0
7021,0.0
7022,0.0
7023,0.0
7024,0.0
7025,0.23639121146384687
7026,0.2347467191821489
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,0.0
7032,0.0
7033,0.2363912307658344
7034,0.2353417490859471
7035,0.0
7036,0.23639112178006172
7037,0.0
7038,0.235341836585654
7039,0.0
7040,0.0
7041,0.0
7042,0.0
7043,0.0024040527150139624
7044,0.2363911502458329
7045,0.0
7046,0.0
7047,0.0
7048,0.0
7049,0.0
7050,0.0
7051,0.2363909485925208
7052,0.0
7053,0.0
7054,0.0
7055,0.23534173043913972
7056,0.0
7057,0.0
7058,0.0
7059,0.0
7060,0.23534174908594716
7061,0.23534169075089334
7062,0.0
7063,0.23534178753006002
7064,0.0
7065,0.006414970733919531
7066,0.23639112178006177
7067,0.0
7068,0.23639131168654035
7069,0.0
7070,0.0
7071,0.01831748378122315
7072,0.010308279890552156
7073,0.2398568933610461
7074,0.0
7075,0.0
7076,0.0
7077,0.0
7078,0.23639123949282378
7079,0.23639101286381137
7080,0.0
7081,0.2363910287423971
7082,0.0
7083,0.0
7084,0.0
7085,0.0
7086,0.0
7087,0.0
7088,0.2353417911093159
7089,0.0
7090,0.0
7091,0.0
7092,0.0
7093,0.0032040900691653277
7094,0.0
7095,0.23639123629716152
7096,0.0
7097,0.0
7098,0.007645816969234067
7099,0.0
7100,0.2347467253330262
7101,0.0
7102,0.0
7103,0.0
7104,0.0
7105,0.23534171010085256
7106,0.0
7107,0.23474671593030982
7108,0.0
7109,0.0
7110,0.0
7111,0.23534170246036323
7112,0.23639109204091907
7113,0.23534179183059858
7114,0.236391097600045
7115,0.0
7116,0.23534174908594713
7117,0.0
7118,0.24279319660538703
7119,0.23639119035898054
7120,0.23534179219835424
7121,0.2363910946846943
7122,0.0
7123,0.0
7124,0.036116113318599305
7125,0.0
7126,0.0
7127,0.23639115528743326
7128,0.2347467800014726
7129,0.0
7130,0.0
7131,0.0
7132,0.0
7133,0.23639123026168954
7134,0.0
7135,0.0
7136,0.2347467697637164
7137,0.0
7138,0.23534171393573927
7139,0.23474673502261456
7140,0.0
7141,0.0
7142,0.2363910269448354
7143,0.0
7144,0.3018554102259584
7145,0.23639112178006177
7146,0.0
7147,0.0
7148,0.0
7149,0.0
7150,0.0
7151,0.0
7152,0.2347467876426294
7153,0.23474673474805402
7154,0.0
7155,0.051555996856043555
7156,0.0
7157,0.0
7158,0.0
7159,0.2670563126956408
7160,0.0
7161,0.0
7162,0.23474680221774322
7163,0.0
7164,0.23474682207326308
7165,0.0
7166,0.26577774598013637
7167,0.2347467564887746
7168,0.23639119435547798
7169,0.2347467564887746
7170,0.0
7171,0.0
7172,0.0
7173,0.23639120892054186
7174,0.0
7175,0.0
7176,0.0
7177,0.027193852686571783
7178,0.015490206910837929
7179,0.0
7180,0.0
7181,0.0
7182,0.23639129516023427
7183,0.0
7184,0.23639127144404692
7185,0.0
7186,0.0
7187,0.0
7188,0.0
7189,0.0
7190,0.24740034264426855
7191,0.23639101142384766
7192,0.2363912194526973
7193,0.23474671844026984
7194,0.0
7195,0.0
7196,0.0
7197,0.0
7198,0.236390996001634
7199,0.0
7200,0.0
7201,0.23534174908594716
7202,0.23474677910725267
7203,0.0
7204,0.0
7205,0.23639119968100777
7206,0.23639124307242904
7207,0.0
7208,0.0
7209,0.2363909989316798
7210,0.0
7211,0.0
7212,0.00769105769780913
7213,0.0
7214,0.0
7215,0.23474673412575564
7216,0.0
7217,0.0
7218,0.02588771711714918
7219,0.0
7220,0.0
7221,0.2363911727360992
7222,0.0
7223,0.0
7224,0.24094792150408864
7225,0.0
7226,0.0
7227,0.23639112178006175
7228,0.0
7229,0.23639120868667735
7230,0.23534183560766297
7231,0.0
7232,0.0
7233,0.006886248243799983
7234,0.23639133256596587
7235,0.0
7236,0.23639125189700164
7237,0.23474680501875714
7238,0.0
7239,0.0
7240,0.0
7241,0.2363910140760067
7242,0.0
7243,0.0
7244,0.2580994446066475
7245,0.0
7246,0.0
7247,0.2401572772725916
7248,0.23639106691060405
7249,0.2363910260057856
7250,0.23474679598058024
7251,0.23639122897092615
7252,0.23639097794705927
7253,0.23534179326831361
7254,0.0
7255,0.0
7256,0.23474673514609593
7257,0.2347467901514194
7258,0.23474678198418045
7259,0.2347466860075239
7260,0.0
7261,0.0
7262,0.23474670407996637
7263,0.0
7264,0.23534173066607106
7265,0.0
7266,0.0
7267,0.0
7268,0.0
7269,0.0
7270,0.23474680962920974
7271,0.23639098146494522
7272,0.0
7273,0.23639112178006172
7274,0.0
7275,0.23534174908594713
7276,0.0
7277,0.0
7278,0.0
7279,0.0
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.23639112178006172
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.23474676802085923
7291,0.2382419825278442
7292,0.0
7293,0.0
7294,0.028457749470571052
7295,0.2489320812874011
7296,0.010474571970457855
7297,0.2353417786707869
7298,0.0
7299,0.23534171501846915
7300,0.0
7301,0.0
7302,0.23534179910099345
7303,0.0
7304,0.0
7305,0.0
7306,0.0
7307,0.0
7308,0.2536026850149346
7309,0.0
7310,0.0
7311,0.0
7312,0.23534168562009694
7313,0.23639112178006175
7314,0.0
7315,0.23534173004584705
7316,0.0
7317,0.0
7318,0.0
7319,0.0
7320,0.0
7321,0.23639124582827953
7322,0.23639112178006175
7323,0.0
7324,0.0
7325,0.2363911616699658
7326,0.0013225759895982145
7327,0.0
7328,0.0
7329,0.2353416921591378
7330,0.23534171563719855
7331,0.23474673634158114
7332,0.0
7333,0.0
7334,0.0
7335,0.23534174908594716
7336,0.0
7337,0.002093739597966408
7338,0.0
7339,0.00929538106829903
7340,0.23534180060797436
7341,0.0
7342,0.0
7343,0.0
7344,0.0
7345,0.0
7346,0.0
7347,0.0
7348,0.0
7349,0.0
7350,0.0
7351,0.0
7352,0.0
7353,0.0
7354,0.0
7355,0.23534176337851836
7356,0.0
7357,0.23474674470482595
7358,0.0
7359,0.23534171985730498
7360,0.23639131806212216
7361,0.0
7362,0.0
7363,0.0
7364,0.0
7365,0.0
7366,0.0
7367,0.23639094983717468
7368,0.0
7369,0.0
7370,0.23639108050447213
7371,0.029421117130316896
7372,0.0
7373,0.0
7374,0.0
7375,0.23639108813295862
7376,0.0
7377,0.0
7378,0.0
7379,0.0
7380,0.23639123545428709
7381,0.0
7382,0.2353416736917841
7383,0.27391380003273713
7384,0.23534170563273915
7385,0.0
7386,0.0
7387,0.0
7388,0.0
7389,0.0
7390,0.23534183488506596
7391,0.0
7392,0.0
7393,0.0
7394,0.23474679799401618
7395,0.0
7396,0.2353418126806275
7397,0.0
7398,0.23639117027463677
7399,0.0
7400,0.0
7401,0.004292720485320434
7402,0.0
7403,0.004318273009829252
7404,0.0
7405,0.0
7406,0.23534174908594718
7407,0.0
7408,0.0
7409,0.0
7410,0.0
7411,0.23639119820613613
7412,0.23474678224826845
7413,0.2363911873689443
7414,0.0
7415,0.012199108985875695
7416,0.0
7417,0.2363912374958903
7418,0.25735786620124673
7419,0.23639137202711247
7420,0.23639104162114793
7421,0.0
7422,0.23639107624993036
7423,0.00486373655215303
7424,0.0
7425,0.0
7426,0.0
7427,0.23639128558122424
7428,0.2353417685889183
7429,0.23474680723296962
7430,0.0
7431,0.23534167626235378
7432,0.0
7433,0.0
7434,0.0
7435,0.0
7436,0.0
7437,0.0
7438,0.0
7439,0.0
7440,0.23639103501752634
7441,0.0
7442,0.0
7443,0.0
7444,0.0
7445,0.0
7446,0.23639108758985528
7447,0.24430961438866078
7448,0.23534180784310516
7449,0.2353417062237973
7450,0.23534173051128363
7451,0.002815432094167768
7452,0.23639127933748455
7453,0.0
7454,0.010470869252107209
7455,0.004707786269188952
7456,0.0
7457,0.0
7458,0.23991013784642165
7459,0.0
7460,0.23474670881081833
7461,0.0
7462,0.0
7463,0.23534179483366116
7464,0.23534163942610775
7465,0.0
7466,0.03720870727973655
7467,0.0
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.006707166758087371
7473,0.010136924591580165
7474,0.23534177067984757
7475,0.0
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,0.23639122991778697
7485,0.0
7486,0.0
7487,0.00628295545014167
7488,0.23534176443876204
7489,0.024080777751661238
7490,0.0
7491,0.0
7492,0.23534176841453305
7493,0.0
7494,0.0
7495,0.0
7496,0.0
7497,0.0
7498,0.23639099648470194
7499,0.2353418589829803
7500,0.2347467767395667
7501,0.0
7502,0.0
7503,0.2363912489104069
7504,0.0
7505,0.0
7506,0.0
7507,0.0
7508,0.23639093506916267
7509,0.2363909842010648
7510,0.0
7511,0.23534181065410237
7512,0.0
7513,0.0
7514,0.0
7515,0.0
7516,0.0
7517,0.23474676888836918
7518,0.0
7519,0.0
7520,0.23639112178006177
7521,0.23474669267196374
7522,0.0
7523,0.23639123812463858
7524,0.0
7525,0.24397560436995763
7526,0.23639119650369309
7527,0.0
7528,0.23639125878432085
7529,0.23639094237253735
7530,0.0
7531,0.2347468037336045
7532,0.0
7533,0.04107609952680796
7534,0.0
7535,0.0
7536,0.23474673359770898
7537,0.0
7538,0.0
7539,0.0
7540,0.23534172998381309
7541,0.2363911472690665
7542,0.0
7543,0.0
7544,0.0
7545,0.23474670388774813
7546,0.0
7547,0.23534180395658316
7548,0.23534165610492724
7549,0.0
7550,0.23474677060020635
7551,0.0
7552,0.2353417298961989
7553,0.0
7554,0.2363910506096646
7555,0.0
7556,0.0
7557,0.2363911494877128
7558,0.23474681320545934
7559,0.23639107249454672
7560,0.014076829630262223
7561,0.0
7562,0.23534174908594713
7563,0.25822648987752816
7564,0.23534179196064559
7565,0.0
7566,0.0
7567,0.001144239107226121
7568,0.0
7569,0.0
7570,0.0
7571,0.2363910393592816
7572,0.0
7573,0.23534174908594713
7574,0.0
7575,0.0
7576,0.0
7577,0.0
7578,0.23534174908594713
7579,0.0
7580,0.0
7581,0.0
7582,0.23639127678585617
7583,0.0
7584,0.0
7585,0.0
7586,0.23474672058896193
7587,0.0
7588,0.0
7589,0.0
7590,0.0
7591,0.2363911681379976
7592,0.0
7593,0.0
7594,0.0
7595,0.0
7596,0.0
7597,0.0
7598,0.23586457852256054
7599,0.2347466936280888
7600,0.0
7601,0.23639098493616761
7602,0.0
7603,0.24169995847106218
7604,0.23534164820512224
7605,0.0
7606,0.0
7607,0.0
7608,0.0
7609,0.23639112178006175
7610,0.23639114781908951
7611,0.0
7612,0.0
7613,0.0
7614,0.0
7615,0.23639108422810273
7616,0.0
7617,0.0
7618,0.0
7619,0.0
7620,0.23639123894855293
7621,0.0
7622,0.23534182263615075
7623,0.23534171770374587
7624,0.0
7625,0.0
7626,0.23639109338654285
7627,0.2363908985052205
7628,0.008508895575197599
7629,0.0
7630,0.0
7631,0.23639112178006177
7632,0.0
7633,0.0
7634,0.006900454095766794
7635,0.0
7636,0.234746715242493
7637,0.295479851233057
7638,0.23639120235844874
7639,0.0
7640,0.0
7641,0.0
7642,0.0
7643,0.2363909023612078
7644,0.0
7645,0.002466325891369508
7646,0.0
7647,0.23534182285422262
7648,0.0
7649,0.23474674666943426
7650,0.0
7651,0.0
7652,0.0
